Date,Location,Suspected_Target,People_Killed,Min_Civilians,Max_Civilians,Latitude,Longitude,Country
2017-11-12,"Bayda, Yemen",0,2,0,0,13.988914,45.577100,Yemen
2017-11-19,"Bayda, Yemen",0,2,0,0,13.988914,45.577100,Yemen
2017-11-20,"Bayda, Yemen",0,5,0,0,13.988914,45.577100,Yemen
2017-11-23,"Bayda, Yemen",0,2,0,0,13.988914,45.577100,Yemen
2017-11-25,"Shabwah, Yemen",0,5,0,0,14.754630,46.516261,Yemen
2017-11-26,"Qaifa, Bayda, Yemen",0,3,0,0,13.988914,45.577100,Yemen
2017-12-15,"Bayda, Yemen",0,1,0,0,13.988914,45.577100,Yemen
2017-12-19,"Marib, Yemen",0,1,0,0,15.470031,45.322857,Yemen
2018-02-11,"Bayda, Yemen",0,6,0,0,13.988914,45.577100,Yemen
2018-02-16,"Bayda, Yemen",0,2,0,0,13.988914,45.577100,Yemen
2018-03-05,"Hadramout, Yemen",0,1,0,1,16.930413,49.365314,Yemen
2018-03-07,"Al Hudhi, Hadramout, Yemen",0,1,1,1,15.217020,43.070475,Yemen
2018-03-08,"Hadramout, Yemen",0,0,0,0,16.930413,49.365314,Yemen
2018-03-09,"Al Abr, Hadramout, Yemen",0,6,0,6,16.133333,47.233333,Yemen
2018-03-22,"Wadi Abida, Marib, Yemen",0,5,0,0,15.470031,45.322857,Yemen
2018-03-26,"Hadramout, Yemen",0,0,0,0,16.930413,49.365314,Yemen
2018-03-29,"Sawmaah, Bayda, Yemen",0,3,0,3,13.988914,45.577100,Yemen
2018-04-11,"Hadramout, Yemen",0,0,0,0,16.930413,49.365314,Yemen
2018-04-23,"Bayda, Yemen",0,0,0,0,13.988914,45.577100,Yemen
2018-05-14,"Shabwah, Yemen",0,3,0,0,14.754630,46.516261,Yemen
2018-07-22,"Hadramout, Yemen",0,0,0,0,16.930413,49.365314,Yemen
2018-07-24,"Hadramout, Yemen",0,0,0,0,16.930413,49.365314,Yemen
2018-07-24,"Hadramout, Yemen",0,0,0,0,16.930413,49.365314,Yemen
2018-09-09,"Ahwar, Abyan, Yemen",0,4,0,0,13.521919,46.711592,Yemen
2018-09-09,"Ahwar, Abyan, Yemen",0,4,0,0,13.521919,46.711592,Yemen
2018-09-18,"Bayda, Yemen",0,0,0,0,13.988914,45.577100,Yemen
2018-11-25,"al Qrishia, Bayda, Yemen",0,5,0,0,13.988914,45.577100,Yemen
